transaction_id,bank,reference,amount,currency,payer_name,payer_account,receiver_name,receiver_account,transaction_date,transaction_status,reason,suffix,phone_number,is_fraud,attack_type
TX-005233,mpesa,LPATKHCY4H,26.74,ETB,Henok Chala,251955029439,Bethlehem Demeke,251933585626,2025-10-09T17:43:13+03:00,Successful,Gift,,,1,fuzzing
TX-005047,abyssinia,FTD838PLUG7U,8552.437042086985,ETB,Petros Ibrahim,6640870969901,Kebede Bekele,7974774758230,2025-01-01T13:40:35+03:00,Completed,Rent payment,94354,,1,replay
TX-005993,dashen,IY20ZA0RDNLUL,7900.0,ETB,Eyob Desta,7324547007,Firehiwot Desta,8284351005,2026-04-17T05:35:07+03:00,Processed,Salary payment,,,1,format_violation
TX-005417,abyssinia,FTR4GGEG2E4R,7799.11,ETB,Bekele Eshetu,5871872433879,Dawit Umer,6052891887003,2025-06-28T11:53:23+03:00,Completed,Savings deposit,78406,,1,amount_tamper
TX-005341,cbe,FTCTFTT7IJA6,3909.79,ETB,Lemma Petros,E***6735,Saron Demeke,T***0479,2026-01-23T14:23:28+03:00,Completed,Online purchase,89621325,,1,amount_tamper
TX-005698,cbe,FT506ALUMWFR,1752.17,ETB,Tsion Yilma,Z***2572,Teshome Tesfaye,U***4689,2025-12-05T08:46:43+03:00,Successful,Service payment,23344666,,1,name_mismatch
TX-005216,mpesa,I1VY2D9RCV,200.0,ETB,Tekle Negash,251984481118,Redwan Legesse,251943505393,2025-06-25T17:34:36+03:00,Successful,Mobile top-up,,,1,fuzzing
TX-005818,dashen,741IXP3W86AQPKYK,3138.27,ETB,Berhanu Abera,1294435400,Berhanu Abera,1748819096,2025-01-14T23:03:46+03:00,Successful,Insurance premium,,,1,name_mismatch
TX-005116,cbe,FTYUYQRJZBZM,9838.718861718795,ETB,Mikael Mekonnen,Q***3562,Yoseph Yimer,M***6607,2025-05-19T04:58:08+03:00,Completed,Loan repayment,12081803,,1,replay
TX-005322,cbe_birr,O7QBF1UD6E,2059.58,ETB,Sara Desta,251748663292,Dewi Negussie,251959812401,2025-06-02T09:53:12+03:00,Completed,Payment for goods,,251748378499,1,fuzzing
TX-005302,cbe_birr,1PHL3JYU55,200.0,ETB,Kebede Zeleke,251774095505,Eleni Wolde,251797800491,2025-03-06T23:29:18+03:00,Completed,Savings deposit,,251781725066,1,fuzzing
TX-005618,cbe,FT54G8HRVW0R,3139.53,ETB,Mahlet Bekele,O***4215,Ermias Wolde,T***3625,2026-03-30T08:08:11+03:00,Completed,Online purchase,90887548,,1,temporal_anomaly
TX-005833,dashen,467W5ZP6C37Q5DKP,12000.0,ETB,Kebede Negussie,5217958322,Ermias Bekele,7748212570,2026-01-28T13:35:01+03:00,Processed,Rent payment,,,1,name_mismatch
TX-005232,cbe,FTL8J5EUO4VK,3049.49,ETB,Sisay Desta,E***9317,Nardos Negussie,Q***6503,2025-09-28T15:23:53+03:00,Completed,Savings deposit,57779174,,1,fuzzing
TX-005428,telebirr,CEUMQWQ7NU,3370.65,ETB,Tadesse Kebede,251731372651,Berhanu Eshetu,251785799252,2025-04-28T01:11:52+03:00,Successful,Salary payment,,,1,amount_tamper
TX-005286,telebirr,CE48QKA4UN,364.34,ETB,Henok Zewde,251733749568,Hanna Umer,251782734707,2025-03-08T13:11:21+03:00,Successful,Tax payment,,,1,fuzzing
TX-005647,telebirr,CEY6EG73FT,713.69,ETB,Fisseha Mekonnen,251989210758,Rahel Demeke,251958309753,2025-10-25T01:42:38+03:00,Successful,Utility bill,,,1,temporal_anomaly
TX-005096,abyssinia,FTOEZFVVHJV7,266.8387936257672,ETB,Dewi Omer,2036368773715,Helen Haile,5793033622088,2025-08-28T17:30:02+03:00,Successful,Insurance premium,40470,,1,replay
TX-005785,dashen,568BKFMHTN2P67QL,10782.97,ETB,Mikael Tadesse,1418047188,Redwan Lemma,3101127470,2025-11-11T17:51:33+03:00,Successful,Mobile top-up,,,1,name_mismatch
TX-005923,abyssinia,FT1PN59SC2WFX6Q43,2076.34,ETB,Wubit Kebede,8431121629159,Betelhem Seyoum,9348102692729,2025-07-16T19:57:47+03:00,Completed,Subscription fee,01256,,1,format_violation
TX-005704,cbe_birr,YWDB80J6GP,200.0,ETB,Bekele Yilma,251989411197,Aster Bogale,251964502142,2026-03-23T09:54:29+03:00,Success,Gift,,251926245208,1,name_mismatch
TX-005252,dashen,371G2U0Y44O91ZH1,1713.79,ETB,Yohannes Desta,8281088438,Ermias Lemma,1321319107,2025-06-22T15:35:39+03:00,Completed,Subscription fee,,,1,fuzzing
TX-005788,abyssinia,FT6K1THKL5UY,2396.67,ETB,Tekle Petros,7974965576558,Tekle Petros,1961324385350,2025-01-17T12:38:50+03:00,Successful,Business transaction,41746,,1,name_mismatch
TX-005951,cbe_birr,X9B0YGONW4IO,65.51,ETB,Yeshi Berhane,251997104532,Dewi Hassen,251733575790,2025-12-22T05:01:56+03:00,Completed,Subscription fee,,251777290684,1,format_violation
TX-005125,telebirr,CEB8H7CYQB,760.2903504641407,ETB,Eyob Diriba,251727271592,Seyoum Tadesse,251745334956,2025-08-18T10:34:17+03:00,Success,Subscription fee,,,1,replay
TX-005808,mpesa,8GBZVS3BOH,129.39,ETB,Leul Ayele,251947929066,Leul Ayele,251921494795,2026-03-04T09:07:16+03:00,Completed,Savings deposit,,,1,name_mismatch
TX-005194,dashen,7S9OU2B7MZ04RRNQ,2934.77,ETB,Dagmawit Girmay,2794097090,Aster Tesfaye,6275434539,2025-08-08T15:39:46+03:00,Processed,Insurance premium,,,1,fuzzing
TX-005955,telebirr,FTUGW6BZI7,456.67,ETB,Fitsum Desta,251973508269,Nahom Wolde,251930228664,2025-09-25T01:09:05+03:00,Success,Savings deposit,,,1,format_violation
TX-005425,cbe,FTY58VRW9MYY,16078.96,ETB,Kebede Negash,D***0303,Bezawit Bogale,E***3683,2025-02-10T04:30:27+03:00,Completed,Rent payment,22777079,,1,amount_tamper
TX-005928,mpesa,GfsM@hYLumfYi@xvxoYR,2000.0,ETB,Yeshi Ferede,251765653845,Eyob Yimer,251941451226,2025-08-11T14:29:29+03:00,Successful,Donation,,,1,format_violation
TX-005016,telebirr,CEKP79YIO0,174.98883057643147,ETB,Hagos Petros,251712986069,Tigist Abera,251973143090,2025-07-29T15:34:41+03:00,Completed,Refund,,,1,replay
TX-005837,mpesa,VAWY2MTEMFJ2E32,500.0,ETB,Bezawit Legesse,251965051906,Mekdes Worku,251942052773,2025-12-16T11:20:47+03:00,Completed,Medical payment,,,1,format_violation
TX-005255,cbe,FT1DS13PMNCY,1175.12,ETB,Rahel Hassen,U***8606,Nardos Negussie,H***4767,2025-02-14T17:36:43+03:00,Successful,Business transaction,28959103,,1,fuzzing
TX-005111,cbe_birr,VLIISQRUA6,278.50609525273904,ETB,Rahel Abera,251966465879,Binyam Endale,251912414668,2025-12-31T17:25:41+03:00,Success,Payment for goods,,251931593783,1,replay
TX-005655,cbe,FT3SD2O3DHJD,12404.11,ETB,Marta Chala,M***9461,Worku Ayele,S***5243,2021-11-16T22:41:06+03:00,Successful,Transfer,11686462,,1,temporal_anomaly
TX-005028,abyssinia,FT89XDOREVCG,14450.518181118834,ETB,Binyam Gebremariam,4217542301442,Binyam Mekonnen,2410100202653,2025-09-30T01:59:10+03:00,Completed,Tax payment,31610,,1,replay
TX-005883,mpesa,CEEVDFWGU3,113.71,ETB,Wubit Fikre,251770902372,Tekle Tessema,251913121061,2025-09-18T16:38:28+03:00,Successful,Business transaction,,,1,format_violation
TX-005823,telebirr,CE79XM98LN,256.28,ETB,Leul Negash,251977876597,Eyob Gebre,251760570502,2025-11-26T10:21:00+03:00,Successful,Insurance premium,,,1,name_mismatch
TX-005106,cbe_birr,0OZ63HZEEU,162.83203594872407,ETB,Chaltu Ahmed,251761531292,Abigail Mohammed,251701284827,2025-08-18T13:36:36+03:00,Success,Gift,,251740013027,1,replay
TX-005377,abyssinia,FTRQ5OGDOSXG,4366.04,ETB,Lemma Bekele,9488523398794,Genet Tadesse,6692889543055,2025-06-23T08:54:24+03:00,Successful,Online purchase,98682,,1,amount_tamper
TX-005675,cbe_birr,GCPCM529LV,1500.0,ETB,Abel Zewde,251993788122,Chaltu Ferede,251906834654,2026-02-16T23:52:26+03:00,Completed,Salary payment,,251953546589,1,name_mismatch
TX-005719,cbe,FTV1T4JXA2YM,3300.0,ETB,Assefa Kiros,X***2150,Redwan Endale,J***2610,2025-08-17T11:23:02+03:00,Successful,School fee,43198392,,1,name_mismatch
TX-005865,cbe_birr,tokb5#m,2310.8,ETB,Olana Omer,251746968338,Abel Tadesse,251792113946,2025-08-25T09:47:45+03:00,Success,Salary payment,,251776652861,1,format_violation
TX-005222,telebirr,CEDTE0FJG4,1200.0,ETB,Leul Mekonnen,251960022265,Dagmawit Legesse,251799266243,2026-02-12T23:47:06+03:00,Success,Donation,,,1,fuzzing
TX-005524,telebirr,CE7RD1NNZ0,900.0,ETB,Zewditu Diriba,251956336061,Tadesse Endale,251932312303,2026-03-02T14:32:18+03:00,Completed,Donation,,,1,temporal_anomaly
TX-005248,mpesa,16B59YYQIS,113.14,ETB,Tigist Umer,251943599139,Assefa Taye,251782555205,2025-02-15T11:55:37+03:00,Completed,Insurance premium,,,1,fuzzing
TX-005907,cbe_birr,NVHNMW0I24QA,276.09,ETB,Zewditu Legesse,251970983947,Eleni Umer,251971112499,2025-01-27T12:04:14+03:00,Completed,Insurance premium,,251793631541,1,format_violation
TX-005812,telebirr,CEG3IX27KA,2016.14,ETB,Bezawit Abera,251729436813,Bezawit Abera,251739480720,2026-01-25T16:54:16+03:00,Success,Subscription fee,,,1,name_mismatch
TX-005777,cbe,FTQIUT6HRCFU,10791.82,ETB,Ruth Gebre,I***3780,Ruth Gebre,A***4079,2025-04-07T16:53:28+03:00,Completed,Online purchase,92032735,,1,name_mismatch
TX-005570,dashen,310H3JUWGJ4K56GA,1382.73,ETB,Daniel Ayele,4121329140,Daniel Mohammed,2291467156,2025-11-27T02:36:07+03:00,Completed,Loan repayment,,,1,temporal_anomaly
TX-005798,cbe,FTJ7P3OPBL12,8638.84,ETB,Mekdes Taye,C***8277,Nardos Worku,J***7749,2025-07-18T23:18:23+03:00,Completed,Service payment,33188156,,1,name_mismatch
TX-005701,cbe_birr,07L099681L,100.3,ETB,Sisay Kiros,251958593503,Lidya Tessema,251794629020,2025-09-18T16:16:06+03:00,Completed,Medical payment,,251963782789,1,name_mismatch
TX-005938,dashen,ZZ1hh@P8lFqKRM!,6447.17,ETB,Bekele Diriba,3404620730,Fitsum Habte,9375153447,2025-10-15T06:48:36+03:00,Processed,Investment,,,1,format_violation
TX-005964,cbe,CEVR6I7QL0KO,4400.0,ETB,Sara Mohammed,C***7386,Hiwot Hassen,R***6017,2025-06-26T13:08:54+03:00,Completed,Transfer,95413566,,1,format_violation
TX-005720,telebirr,CEO0HLLSSG,768.86,ETB,Hagos Negash,251785991977,Meseret Habte,251786922543,2025-08-21T14:25:11+03:00,Successful,Tax payment,,,1,name_mismatch
TX-005771,telebirr,CE9GZ4MX8Z,274.4,ETB,Abigail Ahmed,251744963242,Abigail Ahmed,251704729484,2025-03-17T19:01:00+03:00,Success,Business transaction,,,1,name_mismatch
TX-005864,dashen,FTOFI11NPEF6K1NT,41610.22,ETB,Abigail Weldemariam,1401380080,Saron Yilma,2237505171,2025-04-20T17:51:59+03:00,Successful,Utility bill,,,1,format_violation
TX-005659,mpesa,GNZ0F54VMT,20.0,ETB,Samuel Gebremariam,251755123259,Bekele Negash,251908498687,2026-03-19T04:30:01+03:00,Completed,Donation,,,1,temporal_anomaly
TX-005891,telebirr,FTO8TQZSY9,261.89,ETB,Ruth Regassa,251976792152,Hailu Berhane,251717152092,2025-03-03T16:05:48+03:00,Successful,Rent payment,,,1,format_violation
TX-005657,cbe_birr,GZXKPJ2PPS,122.13,ETB,Natnael Legesse,251991934586,Nahom Assefa,251703472607,2025-11-25T00:19:43+03:00,Success,School fee,,251917347127,1,temporal_anomaly
TX-005918,abyssinia,9WFm@9ZYf7i,113300.0,ETB,Aster Desta,2994143499865,Lemma Diriba,0926735325469,2026-03-14T19:58:11+03:00,Successful,Insurance premium,63031,,1,format_violation
TX-005443,mpesa,GC7MPDUKE1,170.18,ETB,Henok Girmay,251736988832,Mulugeta Ibrahim,251788660408,2025-04-28T07:15:12+03:00,Completed,Savings deposit,,,1,amount_tamper
TX-005177,telebirr,CEZFP6WVS2,300.0,ETB,Betelhem Assefa,251777927969,Nahom Zeleke,251905515704,2026-01-22T06:47:47+03:00,Completed,Transfer,,,1,fuzzing
TX-005639,cbe_birr,5DIAI6JKP4,158.9,ETB,Tirunesh Hassen,251788466920,Getachew Demeke,251964342522,2025-11-19T02:00:26+03:00,Completed,Business transaction,,251738093480,1,temporal_anomaly
TX-005803,telebirr,CEH7JX1HX0,1078.47,ETB,Binyam Abera,251727656570,Seyoum Gebremariam,251914163502,2025-01-31T08:24:41+03:00,Completed,Rent payment,,,1,name_mismatch
TX-005481,cbe,FTUOT477IQFX,492.03,ETB,Getachew Gebre,F***3790,Mulugeta Ferede,Z***6548,2025-10-27T16:17:51+03:00,Successful,Investment,54176755,,1,amount_tamper
TX-005652,cbe,FT00DUBL6HUZ,1909.64,ETB,Aster Lemma,U***5080,Solomon Demeke,M***3580,2026-12-25T22:41:06+03:00,Completed,Subscription fee,50317235,,1,temporal_anomaly
TX-005820,cbe,FT8ZC6PUCUXE,21373.85,ETB,Samuel Legesse,M***1690,Solomon Legesse,O***0590,2025-05-09T17:40:54+03:00,Successful,Service payment,96319946,,1,name_mismatch
TX-005354,dashen,834EU5HWKN3MTF2W,3275.8,ETB,Rediet Diriba,8053882972,Abel Kiros,1185777951,2025-03-16T09:30:58+03:00,Processed,Donation,,,1,amount_tamper
TX-005793,dashen,292UWAZY2SHD1WKZ,607.34,ETB,Mulugeta Ibrahim,9972382198,Lidya Gudeta,3769463352,2025-06-06T11:03:36+03:00,Completed,Online purchase,,,1,name_mismatch
TX-005780,abyssinia,FT5W0BWYXZEC,1000.0,ETB,Marta Zewde,1917182702125,Solomon Abera,0010925893995,2026-01-21T13:03:01+03:00,Completed,Donation,27874,,1,name_mismatch
TX-005581,mpesa,R6LGGWQXS5,264.8,ETB,Omar Legesse,251933816874,Hailu Mekonnen,251929521827,2025-04-01T08:49:03+03:00,Completed,Business transaction,,,1,temporal_anomaly
TX-005163,cbe_birr,PIST9383HL,335.7046631925273,ETB,Yoseph Abera,251709510945,Tesfaye Mohammed,251720056529,2025-06-12T17:19:44+03:00,Completed,Mobile top-up,,251998345461,1,replay
TX-005748,dashen,912U1AHCYB9912M7,487.94,ETB,Lemma Desta,5664187429,Lemma Desta,8806406858,2025-01-06T14:52:44+03:00,Processed,Loan repayment,,,1,name_mismatch
TX-005229,cbe,FTT5EMC1KPTK,5982.37,ETB,Rediet Tessema,E***4118,Alemu Assefa,J***9353,2025-11-24T16:31:16+03:00,Completed,Salary payment,64005242,,1,fuzzing
TX-005895,mpesa,CECRS5WJOJ,218.97,ETB,Genet Zeleke,251781849313,Betelhem Demeke,251789587680,2025-01-20T14:54:28+03:00,Completed,Loan repayment,,,1,format_violation
TX-005385,cbe,FTIO1ZM4LCVH,291.2,ETB,Teshome Legesse,R***7741,Chaltu Legesse,U***5205,2026-02-12T11:46:27+03:00,Completed,Refund,83652037,,1,amount_tamper
TX-005477,cbe,FTTVD1ZODXRK,36640.0,ETB,Dereje Bekele,Z***6144,Petros Gebre,S***9645,2025-12-03T11:13:04+03:00,Successful,Rent payment,15333497,,1,amount_tamper
TX-005684,telebirr,CET4PSYYW0,200.0,ETB,Genet Yimer,251785321013,Abel Ayele,251909040037,2026-03-20T11:35:19+03:00,Successful,Investment,,,1,name_mismatch
TX-005043,cbe_birr,W52G09LBLS,801.2827201573544,ETB,Seyoum Ibrahim,251920311609,Bezawit Assefa,251932981416,2025-01-08T23:50:58+03:00,Success,Business transaction,,251762905129,1,replay
TX-005523,cbe,FT33BS1FQYL9,3100.0,ETB,Redwan Chala,M***6905,Mekonen Tessema,A***7620,2025-12-11T04:38:47+03:00,Completed,Insurance premium,79786305,,1,temporal_anomaly
TX-005512,cbe_birr,VF0K9EZAYJ,54.85,ETB,Mekdes Wolde,251956017986,Tadesse Bekele,251989504922,2021-08-01T22:41:06+03:00,Success,Insurance premium,,251941100549,1,temporal_anomaly
TX-005265,dashen,6G4T8P3LHGUEJ2QW,12046.13,ETB,Helen Jembere,5131280151,Fisseha Eshetu,3853603846,2026-01-13T15:17:53+03:00,Processed,Rent payment,,,1,fuzzing
TX-005796,cbe_birr,890UMLF1NU,210.51,ETB,Dewi Chala,251982311450,Dewi Chala,251985621371,2025-09-27T00:24:46+03:00,Completed,Online purchase,,251761636378,1,name_mismatch
TX-005528,cbe_birr,UKK47YTUC0,496.74,ETB,Yared Mekonnen,251984229382,Bethlehem Petros,251981743714,2021-05-20T22:41:06+03:00,Success,Online purchase,,251999604569,1,temporal_anomaly
TX-005441,abyssinia,FTMKESLYQH3S,12564.56,ETB,Meron Worku,0393407373583,Chaltu Ayele,5240624514806,2025-09-18T11:57:23+03:00,Completed,Gift,86235,,1,amount_tamper
TX-005779,abyssinia,FT2RBKB3VP2N,13200.0,ETB,Meseret Girmay,6155775380157,Girma Ayele,8521981039068,2026-01-15T13:57:53+03:00,Completed,Gift,52765,,1,name_mismatch
TX-005007,cbe,FT9KOHD5MHBC,2527.042582761175,ETB,Henok Seyoum,F***3034,Solomon Zeleke,X***6598,2025-04-16T11:24:52+03:00,Successful,Business transaction,45418299,,1,replay
TX-005605,mpesa,AZT7V0HT13,54.81,ETB,Meron Mohammed,251920983737,Hanna Worku,251793541431,2025-11-25T02:40:11+03:00,Successful,Refund,,,1,temporal_anomaly
TX-005761,telebirr,CEZ2T391DN,629.89,ETB,Hagos Gebre,251792013303,Abebe Worku,251989951824,2025-04-17T14:21:00+03:00,Successful,Investment,,,1,name_mismatch
TX-005339,mpesa,9SQVWXRRWL,148.29,ETB,Aster Jembere,251748261049,Eleni Bekele,251961021663,2025-12-15T08:50:27+03:00,Completed,Business transaction,,,1,amount_tamper
TX-005151,dashen,0343KZQUUYHVMOUR,2821.9764506750867,ETB,Saron Tesfaye,5201970757,Mikael Tessema,8753570226,2026-01-01T17:19:49+03:00,Processed,Medical payment,,,1,replay
TX-005804,cbe,FT6K33UFEVST,8108.68,ETB,Firehiwot Gudeta,O***3677,Firehiwot Gudeta,J***3435,2026-02-16T15:33:31+03:00,Successful,Insurance premium,71564380,,1,name_mismatch
TX-005643,mpesa,CITRF0HK4I,21.49,ETB,Tadesse Taye,251920816494,Ruth Bekele,251724022218,2026-01-01T01:02:22+03:00,Successful,Rent payment,,,1,temporal_anomaly
TX-005198,cbe,FT1DRYHR3YFK,2200.0,ETB,Eleni Jembere,Z***3919,Fisseha Weldemariam,K***4198,2025-08-15T09:41:52+03:00,Successful,Subscription fee,46853664,,1,fuzzing
TX-005427,cbe_birr,TIL7RACWGI,628.41,ETB,Biruk Tadesse,251778733574,Abebe Haile,251947129787,2026-02-10T15:22:04+03:00,Success,Gift,,251771258351,1,amount_tamper
TX-005166,telebirr,CEGM3LM8FH,873.561141600988,ETB,Bekele Assefa,251982783609,Bethlehem Legesse,251912746213,2025-10-09T09:45:19+03:00,Completed,Mobile top-up,,,1,replay
TX-005588,mpesa,45SVVZMTBJ,273.36,ETB,Firehiwot Gebremariam,251919211605,Bekele Tessema,251936527653,2026-02-20T04:58:50+03:00,Completed,Tax payment,,,1,temporal_anomaly
TX-005187,dashen,243RXBGU0OY847UD,6755.13,ETB,Tesfaye Hassen,4015250300,Tigist Ayele,4641731358,2025-01-16T12:45:44+03:00,Successful,Mobile top-up,,,1,fuzzing
TX-005291,cbe_birr,ZCCK074C24,23.44,ETB,Konjit Gudeta,251949464177,Wubit Yimer,251907880525,2025-12-01T19:24:32+03:00,Completed,Medical payment,,251776776448,1,fuzzing
TX-005986,dashen,FTLWSA79XJBBYYVH,581.29,ETB,Firehiwot Zewde,1124081891,Mesfin Fikre,3830155109,2026-03-11T08:12:45+03:00,Successful,Refund,,,1,format_violation
TX-005178,dashen,23271N5KW77E08T3,21200.0,ETB,Konjit Tadesse,3018620284,Hailu Seyoum,5428118872,2025-07-14T05:30:25+03:00,Processed,Service payment,,,1,fuzzing
TX-005600,telebirr,CENLGP52FO,1900.0,ETB,Olana Wolde,251715238778,Eden Gebremariam,251909854506,2025-12-05T04:24:23+03:00,Success,Business transaction,,,1,temporal_anomaly
TX-005800,dashen,316Q3MLR9JI0QNEU,17364.02,ETB,Dagmawit Hassen,8705284531,Dagmawit Hassen,8707914813,2026-04-19T10:37:32+03:00,Completed,Transfer,,,1,name_mismatch
TX-005306,cbe,FT5BQDB9BGV2,1000.0,ETB,Nahom Ibrahim,B***1071,Alemu Jembere,D***5838,2025-11-19T10:45:05+03:00,Successful,Online purchase,48467357,,1,fuzzing
TX-005042,cbe,FTCOG1ZN1RIA,2050.299567097351,ETB,Dereje Bogale,T***1076,Nardos Negash,T***9140,2025-05-31T06:25:27+03:00,Completed,Online purchase,04432400,,1,replay
TX-005073,telebirr,CECPWL6BMB,1304.5713912609656,ETB,Henok Umer,251920306714,Yeshi Wolde,251704122501,2026-02-21T00:24:54+03:00,Successful,Payment for goods,,,1,replay
TX-005546,telebirr,CEBWXO0UH4,2500.0,ETB,Liya Endale,251996380264,Helen Bogale,251980315122,2026-01-23T04:06:56+03:00,Success,School fee,,,1,temporal_anomaly
TX-005603,cbe_birr,FKVWNCKR7A,50.85,ETB,Abebe Taye,251794271812,Worku Girmay,251797280606,2023-04-21T22:41:06+03:00,Completed,Insurance premium,,251984091759,1,temporal_anomaly
TX-005072,dashen,70874RRV2RBAJV87,3319.520194276437,ETB,Meseret Diriba,4036540693,Rediet Tesfaye,9354523565,2025-04-01T17:07:32+03:00,Processed,Service payment,,,1,replay
TX-005037,abyssinia,FTPFIWPJ50X5,3244.182328946607,ETB,Amanuel Girmay,2587789092086,Sisay Girmay,7850631536030,2025-01-01T09:43:10+03:00,Completed,Transfer,81469,,1,replay
TX-005025,cbe_birr,IV7URCPM8C,579.2581712963325,ETB,Assefa Omer,251782176672,Eyob Assefa,251929599436,2025-04-16T12:16:31+03:00,Success,Payment for goods,,251939390013,1,replay
TX-005706,mpesa,HXGF6QD3PD,100.0,ETB,Saron Regassa,251710419670,Aster Kiros,251967626470,2025-09-01T02:03:32+03:00,Successful,Salary payment,,,1,name_mismatch
TX-005604,cbe,FTZNBFWCT1I7,38053.39,ETB,Wubit Bogale,J***7848,Nahom Bekele,H***4857,2023-01-10T22:41:06+03:00,Completed,Gift,49272809,,1,temporal_anomaly
TX-005455,cbe,FTS49CDZN1F0,1831.96,ETB,Mulugeta Legesse,P***2872,Birtukan Kiros,M***0416,2026-04-20T21:17:33+03:00,Successful,Investment,22483958,,1,amount_tamper
TX-005854,abyssinia,FT8GGMA5VH,7500.0,ETB,Wubit Seyoum,6378492472700,Genet Weldemariam,9567754152598,2025-05-29T16:51:59+03:00,Completed,Gift,67297,,1,format_violation
TX-005223,abyssinia,FTZW1KPQDQ8T,10800.0,ETB,Mahlet Omer,4239642378416,Daniel Bekele,0566937965389,2025-03-16T05:43:56+03:00,Successful,Donation,58521,,1,fuzzing
TX-005673,cbe,FT3EKWH1MQ46,4113.05,ETB,Tekle Gebremariam,D***8637,Tekle Gebremariam,G***1995,2025-12-16T17:40:21+03:00,Successful,Investment,22776414,,1,name_mismatch
TX-005722,telebirr,CE5802U2S4,1204.33,ETB,Kebede Endale,251766884331,Daniel Weldemariam,251998338127,2025-03-08T08:06:54+03:00,Completed,Insurance premium,,,1,name_mismatch
TX-005983,abyssinia,FT0QU^R19B[E,2854.38,ETB,Teshome Bekele,4098644718506,Samuel Endale,5699214693962,2026-01-30T17:33:24+03:00,Successful,Medical payment,16501,,1,format_violation
TX-005368,telebirr,CES41F2GQN,8628.57,ETB,Lidya Berhane,251974946454,Nardos Gebremariam,251900214366,2025-06-05T18:18:22+03:00,Completed,Donation,,,1,amount_tamper
TX-005584,telebirr,CEMZDR175F,2868.43,ETB,Samuel Omer,251736143269,Jerusalem Habte,251976882409,2025-12-19T12:40:50+03:00,Completed,School fee,,,1,temporal_anomaly
TX-005316,telebirr,CEZ8ZDE1ZU,2103.49,ETB,Eyob Kiros,251999707399,Seyoum Habte,251931039868,2025-09-05T06:21:38+03:00,Success,Rent payment,,,1,fuzzing
TX-005054,telebirr,CEPLI69VIN,1181.768415174223,ETB,Seyoum Haile,251785362849,Tadesse Endale,251932312303,2025-12-26T17:02:20+03:00,Success,Donation,,,1,replay
TX-005077,cbe_birr,Z4RG3B957W,294.04632599202176,ETB,Robel Fikre,251709889026,Meseret Yilma,251754213828,2026-03-31T14:43:31+03:00,Success,Insurance premium,,251740533628,1,replay
TX-005658,cbe,FT5KN2R0GRIN,3085.86,ETB,Feven Chala,W***3224,Helen Ibrahim,P***3719,2026-10-31T22:41:06+03:00,Completed,Refund,45402894,,1,temporal_anomaly
TX-005199,dashen,588VG3041WHS0RPO,1842.33,ETB,Hagos Legesse,1310097765,Yohannes Mohammed,7550282191,2025-01-27T10:42:29+03:00,Processed,Subscription fee,,,1,fuzzing
TX-005053,cbe,FTBUOEY6DRHY,6632.578032811623,ETB,Mesfin Ahmed,L***0174,Hanna Regassa,I***4278,2026-04-10T14:37:53+03:00,Completed,Investment,49645495,,1,replay
TX-005250,telebirr,CECOR7YBTS,600.0,ETB,Wubit Ferede,251743457128,Amanuel Gebremariam,251984058870,2025-04-30T09:36:12+03:00,Completed,Donation,,,1,fuzzing
TX-005608,mpesa,0YV3WIYSA6,300.0,ETB,Alemu Habte,251714889596,Rahel Regassa,251961049551,2026-08-28T22:41:06+03:00,Completed,Transfer,,,1,temporal_anomaly
TX-005464,telebirr,CEWVFEAKK7,3835.95,ETB,Worku Endale,251794340501,Mikael Kiros,251994575452,2025-04-15T16:38:29+03:00,Completed,Investment,,,1,amount_tamper
TX-005545,abyssinia,FTPR5XC41HYW,577.77,ETB,Getachew Gebre,0830774318175,Meseret Fikre,3089839917537,2025-08-26T12:10:34+03:00,Successful,Insurance premium,86583,,1,temporal_anomaly
TX-005718,cbe_birr,8TSTXZWUPO,18.62,ETB,Bekele Hassen,251767481385,Bekele Hassen,251777733619,2025-06-17T08:43:05+03:00,Success,Insurance premium,,251718922023,1,name_mismatch
TX-005070,telebirr,CE44HBR4RB,132.12075745211473,ETB,Ruth Chala,251789512511,Mulugeta Lemma,251722519335,2025-11-17T11:33:59+03:00,Success,School fee,,,1,replay
TX-005841,telebirr,FTWWA1F1YK,2105.53,ETB,Tigist Abera,251760171465,Tekle Yimer,251770347153,2025-07-16T11:13:42+03:00,Successful,Payment for goods,,,1,format_violation
TX-005289,abyssinia,FT4377Y6M8GR,5552.42,ETB,Hanna Yilma,0109274179251,Samuel Haile,6957509486690,2025-01-14T11:50:44+03:00,Completed,Utility bill,71183,,1,fuzzing
TX-005859,mpesa,TI0MQFD2EWJ6,1244.71,ETB,Yeshi Haile,251980672603,Seyoum Regassa,251734897867,2026-03-18T12:36:22+03:00,Successful,Tax payment,,,1,format_violation
TX-005423,telebirr,CETHEGVP6U,853.9,ETB,Mekonen Tesfaye,251710670769,Tekle Ahmed,251925891271,2025-08-12T10:25:34+03:00,Successful,Savings deposit,,,1,amount_tamper
TX-005323,cbe_birr,75AKTCOET8,4397.42,ETB,Getachew Assefa,251767026313,Bethlehem Assefa,251713539315,2025-08-29T14:45:29+03:00,Success,Loan repayment,,251941220571,1,fuzzing
TX-005617,mpesa,C00MHWNG3W,130.79,ETB,Dewi Ayele,251769467082,Tsion Ayele,251913871854,2022-10-15T22:41:06+03:00,Successful,Business transaction,,,1,temporal_anomaly
