transaction_id,bank,reference,amount,currency,payer_name,payer_account,receiver_name,receiver_account,transaction_date,transaction_status,reason,suffix,phone_number,is_fraud,attack_type
TX-000979,cbe,FTJXCMR5F38I,6330.17,ETB,Petros Yilma,T***5260,Ruth Bogale,R***5329,2026-01-19T07:18:45+03:00,Completed,Salary payment,14997475,,0,none
TX-005084,telebirr,CEJJEOXE6C,3196.8206565027726,ETB,Assefa Fikre,251753918731,Fisseha Bekele,251928212528,2026-02-17T17:17:12+03:00,Success,Subscription fee,,,1,replay
TX-000920,cbe,FTMRVNZQEROJ,3279.42,ETB,Firehiwot Haile,R***1372,Binyam Weldemariam,R***2109,2026-01-06T10:19:57+03:00,Completed,Refund,22950149,,0,none
TX-003597,abyssinia,FT3XIH8R479W,2000.0,ETB,Nahom Worku,0613833427098,Getachew Hassen,7748541923281,2025-09-01T11:06:02+03:00,Successful,Donation,68881,,0,none
TX-003548,abyssinia,FT52GO7FYLNK,400.0,ETB,Firehiwot Tesfaye,0906358035550,Hiwot Ayele,8861191201160,2025-09-26T14:12:58+03:00,Successful,Medical payment,73705,,0,none
TX-001946,telebirr,CEVGED9OL1,11.58,ETB,Hanna Habte,251712998663,Assefa Regassa,251958309769,2025-01-14T14:12:53+03:00,Success,Transfer,,,0,none
TX-004699,mpesa,JHHVB1C86B,382.29,ETB,Iman Zeleke,251723610825,Iman Diriba,251798974436,2025-05-12T15:55:15+03:00,Successful,Refund,,,0,none
TX-002996,dashen,325P5J6A2SQMX5BJ,711.91,ETB,Mahlet Yimer,6508480198,Petros Seyoum,9449093596,2025-03-12T12:01:27+03:00,Successful,Donation,,,0,none
TX-005678,dashen,391E8S0I7KXS8FPT,6300.0,ETB,Fitsum Demeke,9832044083,Liya Lemma,7448689683,2026-04-06T05:36:50+03:00,Processed,Tax payment,,,1,name_mismatch
TX-003785,abyssinia,FT7KLZTSKNDX,2600.0,ETB,Bethlehem Mekonnen,9040642090000,Hailu Desta,2476433718319,2025-01-11T08:35:31+03:00,Successful,Service payment,31378,,0,none
TX-001297,telebirr,CEMV6UVG7K,317.8,ETB,Yoseph Gebre,251900149961,Assefa Ahmed,251785453905,2025-07-29T14:24:59+03:00,Completed,Online purchase,,,0,none
TX-004470,cbe_birr,7KMQFF5U5D,822.68,ETB,Tsion Tessema,251933067565,Eden Ayele,251964927718,2025-10-21T17:58:27+03:00,Success,Service payment,,251764433712,0,none
TX-005160,cbe_birr,D9BCUX04N3,138.30760788337136,ETB,Marta Ahmed,251933959504,Bezawit Kebede,251795818772,2025-02-22T13:36:19+03:00,Completed,Transfer,,251772554285,1,replay
TX-005564,cbe,FTXJPV10OW4B,2669.84,ETB,Tesfaye Fikre,G***9669,Negash Seyoum,W***3219,2026-09-07T22:41:06+03:00,Completed,Service payment,24619196,,1,temporal_anomaly
TX-001090,cbe,FTVPK9WFUCWE,2083.75,ETB,Omar Yimer,P***0248,Genet Wolde,A***5579,2025-09-30T16:47:16+03:00,Completed,Loan repayment,56512343,,0,none
TX-001022,cbe,FT5HDPVQG527,54999.43,ETB,Mekdes Weldemariam,J***7450,Chaltu Gebremariam,U***9897,2025-02-26T20:14:05+03:00,Successful,Tax payment,16042614,,0,none
TX-001745,telebirr,CEOOETQ0DA,587.35,ETB,Firehiwot Worku,251786655719,Negash Fikre,251729034138,2025-07-19T15:24:31+03:00,Successful,Business transaction,,,0,none
TX-003063,dashen,029EPMM8EN84CRFZ,2500.0,ETB,Petros Gudeta,5213962558,Hailu Hassen,4418524288,2025-12-15T10:32:49+03:00,Successful,Business transaction,,,0,none
TX-001066,cbe,FT6LD8ITBJQC,11151.08,ETB,Mulugeta Demeke,K***0153,Tesfaye Ferede,D***9596,2025-01-28T15:25:38+03:00,Completed,Loan repayment,77966054,,0,none
TX-005950,cbe,FT5JE1J4BUGKZL,3876.23,ETB,Bekele Lemma,T***1973,Yeshi Tesfaye,I***5789,2025-06-08T15:23:59+03:00,Successful,Business transaction,32490758,,1,format_violation
TX-001131,cbe,FTMVI1V0I8GP,21669.16,ETB,Tirunesh Mekonnen,K***6230,Yeshi Ibrahim,P***8019,2025-05-14T09:17:45+03:00,Completed,Utility bill,80447120,,0,none
TX-003957,abyssinia,FT86KMKJB89S,3922.71,ETB,Seyoum Habte,1596811307928,Genet Petros,5834245746309,2026-01-15T09:06:08+03:00,Completed,Donation,66592,,0,none
TX-003000,dashen,987ESKAE3L1XTRBL,5643.96,ETB,Wubit Legesse,5286515841,Dewi Eshetu,5151720135,2026-03-17T08:45:28+03:00,Completed,Business transaction,,,0,none
TX-003159,dashen,376ZIYWGH10XWBWN,1214.85,ETB,Eleni Tadesse,1484521661,Mesfin Gudeta,2326878622,2026-04-12T12:04:13+03:00,Completed,Online purchase,,,0,none
TX-004424,cbe_birr,YNKYS0483V,177.32,ETB,Berhanu Yilma,251711581649,Chaltu Jembere,251924977638,2025-07-25T00:54:00+03:00,Success,Insurance premium,,251925700194,0,none
TX-002793,dashen,1916K2TAAT1REW1V,7148.51,ETB,Eleni Mohammed,5395322708,Rahel Girmay,8271336769,2025-06-23T12:39:07+03:00,Processed,Investment,,,0,none
TX-005157,cbe,FT3EKWH1MQ46,7458.35145630686,ETB,Rediet Worku,X***7481,Mesfin Ibrahim,G***1995,2025-11-11T08:20:51+03:00,Completed,Investment,22776414,,1,replay
TX-000702,cbe,FT6RJ09WEEW0,2452.73,ETB,Konjit Umer,C***1928,Omar Kiros,O***2850,2025-03-23T13:20:46+03:00,Completed,Donation,30775582,,0,none
TX-000941,cbe,FTOXN4KDA24M,2129.46,ETB,Iman Ayele,H***5653,Negash Kebede,Z***4377,2025-12-30T10:02:52+03:00,Successful,Online purchase,55737485,,0,none
TX-004652,mpesa,V2TT6DOB6D,800.0,ETB,Yohannes Desta,251964017379,Birtukan Abera,251910499554,2025-09-26T11:35:54+03:00,Successful,Medical payment,,,0,none
TX-000277,cbe,FTGPBKTMAV67,10813.73,ETB,Konjit Legesse,N***0186,Tirunesh Berhane,R***7699,2026-01-02T14:29:47+03:00,Completed,Utility bill,04413845,,0,none
TX-002465,telebirr,CE714SI9P6,285.72,ETB,Biruk Tessema,251913742587,Girma Tessema,251771422754,2025-02-17T17:28:20+03:00,Success,Gift,,,0,none
TX-001539,telebirr,CEZSU212YK,300.0,ETB,Assefa Mekonnen,251744485024,Meron Endale,251901681071,2025-04-28T17:54:47+03:00,Success,Business transaction,,,0,none
TX-002974,dashen,0143T4H13QLIULLW,418.76,ETB,Yared Diriba,3364190937,Abebe Yilma,0501061128,2026-03-04T10:06:24+03:00,Processed,Service payment,,,0,none
TX-001606,telebirr,CELW4MS18G,155.29,ETB,Yohannes Eshetu,251983765397,Eleni Haile,251957834108,2025-01-24T17:21:03+03:00,Successful,Medical payment,,,0,none
TX-000304,cbe,FTCNF9W5N9C7,12200.0,ETB,Biruk Gudeta,U***1613,Eleni Zewde,J***9883,2025-11-27T17:30:13+03:00,Successful,Loan repayment,24809624,,0,none
TX-001884,telebirr,CEDLK8I174,170.03,ETB,Rediet Girmay,251726373380,Wondwosen Tessema,251779989043,2025-09-12T08:00:25+03:00,Completed,Rent payment,,,0,none
TX-003464,abyssinia,FT5PGSLXZ543,18538.07,ETB,Tadesse Petros,2301965162078,Saron Gebre,9386739528415,2025-09-28T14:56:12+03:00,Successful,Transfer,91864,,0,none
TX-002229,telebirr,CEKJPKRSGL,1400.0,ETB,Marta Endale,251909984527,Selamawit Mekonnen,251924274341,2025-12-19T04:57:17+03:00,Completed,Savings deposit,,,0,none
TX-001290,telebirr,CEIXWKP748,215.12,ETB,Yeshi Tesfaye,251903186767,Yoseph Demeke,251928780739,2025-01-30T09:39:27+03:00,Completed,Payment for goods,,,0,none
TX-001410,telebirr,CEY7X32EUH,1903.92,ETB,Dereje Abera,251949128300,Bethlehem Lemma,251981839245,2025-02-25T09:31:28+03:00,Success,Rent payment,,,0,none
TX-003655,abyssinia,FTFUWYQSGB32,20606.57,ETB,Biruk Tadesse,7888681410888,Selamawit Regassa,7239044279721,2025-08-28T14:45:15+03:00,Successful,Rent payment,38582,,0,none
TX-000198,cbe,FTAYXAR6YO6Z,16107.64,ETB,Olana Bogale,C***8071,Petros Ibrahim,T***5620,2025-03-03T11:28:00+03:00,Completed,Loan repayment,53194337,,0,none
TX-004182,cbe_birr,8EIUQM85CE,108.89,ETB,Hagos Kebede,251947049403,Mekonen Tesfaye,251908238579,2025-08-11T15:28:21+03:00,Success,Investment,,251930695844,0,none
TX-005158,cbe_birr,F7K21XV529,579.7783060078963,ETB,Henok Endale,251960614894,Getachew Jembere,251944813241,2025-01-31T14:49:07+03:00,Success,School fee,,251759827501,1,replay
TX-004009,cbe_birr,SKDYIXHX68,987.11,ETB,Meseret Girmay,251789580956,Marta Desta,251717169219,2025-03-04T11:40:50+03:00,Success,Salary payment,,251760534106,0,none
TX-005319,cbe_birr,B0WD1F1Q7K,61.0,ETB,Alemu Worku,251766221523,Feven Worku,251736614141,2026-03-25T12:45:33+03:00,Success,Medical payment,,251974085060,1,fuzzing
TX-005397,dashen,848ZGYCEN05ZRLBZ,109.5,ETB,Olana Umer,9274871048,Redwan Kiros,0646673188,2025-02-27T10:27:47+03:00,Completed,Utility bill,,,1,amount_tamper
TX-003942,abyssinia,FTM8GVY6YK3T,2683.91,ETB,Assefa Hassen,1026659481397,Firehiwot Mohammed,3824608144968,2025-02-11T21:07:24+03:00,Successful,Salary payment,29420,,0,none
TX-000524,cbe,FTDHJ9ITCWZL,1815.35,ETB,Getachew Weldemariam,X***8726,Biruk Umer,N***3225,2025-02-07T12:50:09+03:00,Completed,Gift,04326118,,0,none
TX-001191,cbe,FTAMJEQBFMIN,1500.0,ETB,Betelhem Legesse,F***7143,Seyoum Zeleke,G***4106,2025-02-19T10:00:40+03:00,Successful,Tax payment,25531073,,0,none
TX-005883,mpesa,CEEVDFWGU3,113.71,ETB,Wubit Fikre,251770902372,Tekle Tessema,251913121061,2025-09-18T16:38:28+03:00,Successful,Business transaction,,,1,format_violation
TX-004923,mpesa,Y3FC77URF7,426.01,ETB,Getachew Mohammed,251776770903,Ermias Umer,251919524270,2025-03-24T15:29:38+03:00,Completed,Business transaction,,,0,none
TX-000386,cbe,FT9HXKEI9ULT,700.0,ETB,Nardos Yilma,P***0124,Sisay Chala,J***4626,2025-04-08T09:48:59+03:00,Successful,Gift,88112103,,0,none
TX-000813,cbe,FTF4AF3QHYH0,375.4,ETB,Mahlet Tesfaye,X***2234,Liya Mohammed,I***9391,2025-07-22T09:37:07+03:00,Completed,Refund,04886607,,0,none
TX-001163,cbe,FT7NK81TNAGN,2797.32,ETB,Petros Demeke,N***1411,Nardos Weldemariam,U***1014,2025-11-17T11:36:41+03:00,Completed,School fee,98358448,,0,none
TX-004921,mpesa,DCQYKW0QHH,176.96,ETB,Saron Omer,251946563323,Bethlehem Zewde,251917117174,2025-05-28T16:10:27+03:00,Completed,Loan repayment,,,0,none
TX-005727,mpesa,EY3031BEA0,400.0,ETB,Liya Gebre,251961856337,Amanuel Jembere,251760932439,2025-06-03T11:07:24+03:00,Completed,Salary payment,,,1,name_mismatch
TX-003090,dashen,445NE5YSO0WP8X31,2500.0,ETB,Hiwot Chala,0031548414,Kaleb Demeke,8188474517,2025-07-08T17:54:16+03:00,Processed,Insurance premium,,,0,none
TX-000492,cbe,FTGZOHC7TBH6,1706.17,ETB,Berhanu Haile,H***3474,Henok Zewde,N***3104,2025-04-21T17:26:32+03:00,Successful,Donation,00852946,,0,none
TX-003047,dashen,783JRO4OM9O7YE3A,179.74,ETB,Yoseph Ferede,6526813246,Dewi Omer,4868454983,2025-09-18T08:00:08+03:00,Successful,Investment,,,0,none
TX-005577,mpesa,JYSK14ODOU,600.0,ETB,Natnael Habte,251905101443,Yohannes Fikre,251799085572,2025-07-07T11:09:15+03:00,Completed,Savings deposit,,,1,temporal_anomaly
TX-001437,telebirr,CE50AIST7M,300.0,ETB,Fisseha Diriba,251946278566,Lemma Wolde,251762724381,2026-04-02T13:26:55+03:00,Success,Salary payment,,,0,none
TX-000723,cbe,FT7SH2C23U2G,17314.34,ETB,Tigist Demeke,J***1603,Yared Lemma,R***8807,2025-01-03T08:11:33+03:00,Successful,Gift,51202201,,0,none
TX-005755,cbe,FTXJNJ0KX69X,499.27,ETB,Mikael Chala,I***8348,Saron Hassen,L***8626,2026-02-02T14:53:19+03:00,Completed,Utility bill,07758708,,1,name_mismatch
TX-001904,telebirr,CEIADNCCB2,176.2,ETB,Yoseph Kebede,251734054755,Hailu Fikre,251798322991,2025-12-01T09:10:32+03:00,Successful,Transfer,,,0,none
TX-002138,telebirr,CEWTCM2TBQ,200.0,ETB,Eleni Bogale,251749309982,Nahom Negash,251915328233,2025-03-14T16:26:45+03:00,Completed,Mobile top-up,,,0,none
TX-001506,telebirr,CEOY7WPG8E,1482.21,ETB,Eden Habte,251901410082,Omar Weldemariam,251930651176,2025-09-23T10:57:07+03:00,Success,Utility bill,,,0,none
TX-004943,mpesa,G4INNGH9I9,89.45,ETB,Marta Ferede,251954393398,Tigist Umer,251761049204,2025-06-30T12:14:38+03:00,Successful,Online purchase,,,0,none
TX-005203,cbe,FTQGDSKXJZEZ,3520.38,ETB,Eleni Bogale,M***2438,Yoseph Bekele,S***2771,2026-02-06T11:42:40+03:00,Successful,Subscription fee,50705182,,1,fuzzing
TX-002072,telebirr,CEEEZFE4WD,300.0,ETB,Bekele Lemma,251985517294,Aster Taye,251931198968,2025-04-28T13:08:43+03:00,Success,Mobile top-up,,,0,none
TX-001957,telebirr,CEGT4CA8DQ,2233.38,ETB,Meron Negussie,251939044185,Wubit Haile,251711383514,2025-07-28T15:25:23+03:00,Successful,Donation,,,0,none
TX-001169,cbe,FTPT28MTA5X9,23018.28,ETB,Petros Negussie,Z***0197,Amanuel Tesfaye,Y***5752,2025-11-10T13:22:52+03:00,Successful,Online purchase,80846900,,0,none
TX-001199,cbe,FTW2AFI63OVW,6370.95,ETB,Marta Girmay,D***6619,Tadesse Omer,M***4449,2025-01-23T17:18:47+03:00,Successful,Salary payment,62227726,,0,none
TX-002352,telebirr,CEWHDNQLBH,4830.53,ETB,Aster Petros,251995637973,Hiwot Omer,251919622314,2025-03-03T03:42:53+03:00,Completed,Savings deposit,,,0,none
TX-003204,dashen,488P8AEP5BNE9NAD,1430.28,ETB,Meron Wolde,0930047175,Negash Regassa,0611503858,2026-02-18T16:16:46+03:00,Completed,Donation,,,0,none
TX-000138,cbe,FT6TM2O04K0L,5489.0,ETB,Petros Wolde,E***4056,Lidya Seyoum,F***9962,2025-10-13T09:45:54+03:00,Completed,Loan repayment,61735743,,0,none
TX-000659,cbe,FTM53FPY63MY,5505.27,ETB,Birtukan Ferede,V***5545,Girma Zewde,U***6091,2025-10-06T09:30:42+03:00,Successful,Insurance premium,55370627,,0,none
TX-000840,cbe,FTA5H3Z4LB0F,3446.97,ETB,Lidya Weldemariam,N***3346,Mahlet Assefa,U***6466,2025-12-22T10:57:31+03:00,Successful,Loan repayment,15920941,,0,none
TX-003716,abyssinia,FTQMCWMC0IGV,4516.12,ETB,Henok Kiros,9771088007022,Teshome Worku,5835620421039,2025-09-06T13:21:16+03:00,Completed,Tax payment,78653,,0,none
TX-000671,cbe,FT7ERDTOMPSD,10392.99,ETB,Kebede Legesse,C***7356,Ermias Tessema,N***3129,2025-08-08T11:28:52+03:00,Completed,Online purchase,16949637,,0,none
TX-002538,dashen,578C8T4C2N61MEYW,1600.0,ETB,Birtukan Diriba,6905638040,Tadesse Demeke,5525265460,2025-07-14T14:32:35+03:00,Completed,Business transaction,,,0,none
TX-002806,dashen,573MV1BH4XY1MEAO,946.46,ETB,Amanuel Diriba,4941302493,Mahlet Endale,2612882275,2025-04-11T13:45:10+03:00,Successful,Salary payment,,,0,none
TX-003297,dashen,9451R02Z403MWOFH,2100.0,ETB,Yohannes Worku,9068624592,Aster Demeke,7313446140,2025-08-22T15:47:47+03:00,Processed,School fee,,,0,none
TX-000681,cbe,FTC8HS287QMR,2993.54,ETB,Olana Fikre,C***8860,Wubit Tessema,M***7449,2026-02-27T11:18:44+03:00,Completed,Insurance premium,96985045,,0,none
TX-004851,mpesa,D2NCUOMIPQ,136.25,ETB,Teshome Regassa,251966025476,Meron Kebede,251974245483,2025-05-14T06:15:39+03:00,Successful,Savings deposit,,,0,none
TX-002656,dashen,281FSPET6H2UXUKN,2600.0,ETB,Worku Eshetu,7750411905,Abebe Omer,8312692239,2026-03-10T15:42:08+03:00,Processed,Medical payment,,,0,none
TX-005619,cbe,FTN733U0YPZ0,15400.0,ETB,Leul Yimer,M***2458,Wubit Omer,A***1204,2024-04-18T22:41:06+03:00,Successful,Medical payment,69091237,,1,temporal_anomaly
TX-004442,cbe_birr,70CLTT82S6,1418.38,ETB,Wondwosen Zewde,251735329554,Mekonen Habte,251724235110,2026-04-15T08:27:21+03:00,Success,Utility bill,,251921868324,0,none
TX-002681,dashen,371G2U0Y44091ZH1,1713.79,ETB,Yohannes Desta,8281088438,Ermias Lemma,1321319107,2025-06-22T15:35:39+03:00,Completed,Subscription fee,,,0,none
TX-005486,telebirr,CEO350TT58,153.39,ETB,Hanna Abera,251771438401,Bekele Fikre,251703359690,2025-01-29T01:21:20+03:00,Completed,Transfer,,,1,amount_tamper
TX-001684,telebirr,CEUEL9S3JJ,645.18,ETB,Rahel Mekonnen,251905287001,Eleni Gebremariam,251724652122,2025-06-17T12:14:29+03:00,Success,Utility bill,,,0,none
TX-004875,mpesa,0DUUC90VSB,41.76,ETB,Bezawit Gudeta,251981714914,Olana Umer,251777964636,2025-07-07T09:43:49+03:00,Successful,Business transaction,,,0,none
TX-000322,cbe,FT803G5DFRLW,15724.49,ETB,Getachew Fikre,A***7026,Dawit Seyoum,M***9822,2025-02-17T11:05:26+03:00,Completed,Rent payment,77687290,,0,none
TX-002594,dashen,188Z84EXMIBHRTGY,13218.64,ETB,Mesfin Ibrahim,8118249328,Tirunesh Tesfaye,2557444569,2025-04-24T13:16:04+03:00,Completed,Medical payment,,,0,none
TX-000719,cbe,FTNUKM7Y1UVJ,11226.44,ETB,Selamawit Bekele,N***6992,Olana Ferede,N***1382,2026-03-20T15:02:39+03:00,Successful,Service payment,77957039,,0,none
TX-003233,dashen,339YH0K823PEBR9F,3600.0,ETB,Birtukan Bogale,4970246013,Seyoum Worku,4529497593,2025-01-27T14:15:32+03:00,Completed,School fee,,,0,none
TX-001578,telebirr,CEKJGSE89Y,582.56,ETB,Hanna Ahmed,251941372307,Samuel Eshetu,251713618774,2025-10-03T17:23:13+03:00,Successful,Insurance premium,,,0,none
TX-001927,telebirr,CEE2ZYEKH0,127.11,ETB,Chaltu Fikre,251903016404,Getachew Worku,251762118806,2025-10-20T16:37:05+03:00,Successful,Subscription fee,,,0,none
TX-004302,cbe_birr,RWK4OP0LWO,800.0,ETB,Eyob Ayele,251754441154,Tirunesh Mohammed,251732902204,2025-10-09T15:12:31+03:00,Completed,Service payment,,251938183790,0,none
TX-002038,telebirr,CEUBEZ5IFD,1143.18,ETB,Robel Bogale,251997348607,Wubit Mekonnen,251775450756,2025-08-28T08:18:49+03:00,Success,Tax payment,,,0,none
TX-005172,cbe,FTPTMQKOYMXN,8961.92,ETB,Natnael Gudeta,T***6163,Dewi Eshetu,F***5747,2025-08-15T15:40:10+03:00,Completed,Utility bill,38487756,,1,fuzzing
TX-004537,cbe_birr,T2ZM1ORLV6,183.99,ETB,Genet Habte,251732571441,Petros Bekele,251719976652,2025-06-26T08:38:51+03:00,Success,Mobile top-up,,251977740366,0,none
TX-001644,telebirr,CET3KXZO1T,493.57,ETB,Sara Jembere,251963690089,Rediet Ahmed,251903659077,2025-05-12T12:13:12+03:00,Completed,Investment,,,0,none
TX-001105,cbe,FTBA43IJWEF7,4400.0,ETB,Leul Umer,J***2682,Eyob Zeleke,V***5543,2025-11-27T10:05:15+03:00,Completed,Rent payment,15576941,,0,none
TX-001014,cbe,FT54OUX9SLMA,7505.82,ETB,Dawit Mohammed,W***2962,Jerusalem Gudeta,Y***0107,2025-10-20T22:09:25+03:00,Successful,Subscription fee,25463059,,0,none
TX-001242,cbe,FTR2YZRGF29I,948.84,ETB,Feven Negash,Y***2974,Redwan Tessema,C***6516,2025-01-03T12:53:37+03:00,Successful,Rent payment,33966057,,0,none
TX-005954,abyssinia,CEGXX66DQI96,3539.31,ETB,Iman Diriba,3763841207630,Tesfaye Kiros,3216124229496,2025-02-03T09:47:34+03:00,Completed,Mobile top-up,81979,,1,format_violation
TX-005728,telebirr,CE78W66J7X,110.52,ETB,Chaltu Seyoum,251710102113,Alemu Yimer,251707814266,2025-04-28T10:36:12+03:00,Success,Subscription fee,,,1,name_mismatch
TX-001931,telebirr,CEA7G8IVEY,219.57,ETB,Fitsum Habte,251763090669,Kaleb Taye,251949406644,2025-07-14T13:29:06+03:00,Success,Investment,,,0,none
TX-003627,abyssinia,FTHLQ837YP20,1700.0,ETB,Rediet Regassa,0489756881109,Bethlehem Gudeta,2273363473711,2025-05-15T17:10:39+03:00,Successful,Refund,62137,,0,none
TX-002335,telebirr,CEM8VZ5WIW,498.28,ETB,Bezawit Gebremariam,251727908733,Olana Ferede,251981697507,2025-09-25T16:26:54+03:00,Successful,Insurance premium,,,0,none
TX-003389,abyssinia,FTLTM8Y312ZZ,785.9,ETB,Iman Ibrahim,2731872123370,Konjit Negussie,4466269515458,2025-02-10T21:13:16+03:00,Successful,Online purchase,38562,,0,none
TX-003738,abyssinia,FTUHXHPHHITE,23277.32,ETB,Kebede Chala,7785156008777,Mulugeta Hassen,9204960924401,2025-02-06T10:35:11+03:00,Successful,Loan repayment,25328,,0,none
TX-003433,abyssinia,FTN6U9MR4G6R,1205.37,ETB,Hanna Jembere,0689300738722,Eyob Omer,4028048242001,2025-12-01T13:44:14+03:00,Successful,Service payment,51521,,0,none
TX-001075,cbe,FTAFFLAFLGNF,5419.07,ETB,Yohannes Abera,G***5247,Girma Mekonnen,Z***7887,2025-11-17T11:00:46+03:00,Successful,Rent payment,39184180,,0,none
TX-002008,telebirr,CEBHXP3H07,1300.0,ETB,Tadesse Umer,251937412839,Wubit Wolde,251756735082,2025-03-04T22:17:31+03:00,Successful,Business transaction,,,0,none
TX-005481,cbe,FTUOT477IQFX,492.03,ETB,Getachew Gebre,F***3790,Mulugeta Ferede,Z***6548,2025-10-27T16:17:51+03:00,Successful,Investment,54176755,,1,amount_tamper
TX-005246,telebirr,CE694GBKCR,163.65,ETB,Solomon Legesse,251923998877,Abel Worku,251721085837,2025-06-24T16:57:50+03:00,Completed,Online purchase,,,1,fuzzing
TX-002597,dashen,1239ZMYHRXRY2625,56.26,ETB,Iman Kiros,0003206631,Lidya Endale,7712280442,2025-05-14T12:26:54+03:00,Completed,Tax payment,,,0,none
TX-001104,cbe,FTKYJXRY9LRK,1872.58,ETB,Ruth Kiros,C***7598,Iman Legesse,F***2494,2025-10-29T12:41:06+03:00,Successful,Investment,58325199,,0,none
TX-004329,cbe_birr,34YSR5106O,412.49,ETB,Hailu Fikre,251733704526,Mahlet Weldemariam,251700427354,2026-02-10T12:21:58+03:00,Success,Investment,,251954353600,0,none
TX-001101,cbe,FTZCLRL9A3G1,21870.75,ETB,Rediet Mekonnen,C***5678,Tesfaye Assefa,A***8282,2026-03-27T12:19:38+03:00,Completed,Business transaction,71650942,,0,none
TX-001799,telebirr,CE5PLL7BXA,1170.34,ETB,Helen Tesfaye,251727075933,Petros Zeleke,251942384482,2025-04-28T17:00:06+03:00,Successful,Tax payment,,,0,none
TX-001039,cbe,FTC1KJG7DP5U,2557.96,ETB,Nardos Berhane,D***1371,Samuel Bogale,V***4631,2025-12-27T15:34:38+03:00,Completed,Tax payment,86957601,,0,none
TX-003045,dashen,103YDE89VVNX4MG9,600.0,ETB,Ermias Yimer,4168730212,Berhanu Weldemariam,2257555215,2026-02-27T16:53:15+03:00,Processed,Insurance premium,,,0,none
TX-004566,cbe_birr,WJL0EBANFS,165.14,ETB,Alemu Endale,251789435340,Biruk Zewde,251933029567,2025-05-22T07:49:47+03:00,Completed,Investment,,251731260133,0,none
TX-005044,cbe,FTVB2YT9L6TW,6858.538697984523,ETB,Mikael Demeke,D***6004,Firehiwot Tesfaye,Y***1205,2025-06-30T10:40:17+03:00,Completed,Subscription fee,53074878,,1,replay
TX-003623,abyssinia,FTD8B71Z3B0R,11700.0,ETB,Kebede Tesfaye,2724875534959,Fisseha Yilma,6695319005678,2025-03-24T09:51:08+03:00,Successful,Payment for goods,53867,,0,none
TX-002290,telebirr,CEURB4R5EE,566.51,ETB,Abel Diriba,251944879476,Helen Chala,251925726044,2026-01-06T19:08:22+03:00,Successful,Utility bill,,,0,none
TX-005165,mpesa,JWJAS3JP7S,98.29322528323938,ETB,Ruth Eshetu,251708034821,Liya Weldemariam,251961716567,2025-03-08T16:34:24+03:00,Completed,Business transaction,,,1,replay
TX-005131,dashen,39056TAI2MKFP0X5,9501.396016255114,ETB,Mekonen Diriba,5030997220,Eleni Mohammed,5124179424,2025-02-14T19:49:04+03:00,Successful,Insurance premium,,,1,replay
TX-003333,abyssinia,FTALKJE6AA2T,14800.0,ETB,Fitsum Hassen,8341039282929,Fisseha Legesse,9357576024282,2025-04-21T12:43:42+03:00,Successful,Utility bill,26339,,0,none
TX-002711,dashen,841LQ7AWOFSMSLCA,2808.12,ETB,Mesfin Mekonnen,6654878646,Negash Seyoum,1596684927,2025-01-10T23:23:24+03:00,Completed,School fee,,,0,none
TX-002319,telebirr,CEFP9HWPS7,300.0,ETB,Solomon Assefa,251751313843,Betelhem Kiros,251711358884,2025-06-20T21:43:20+03:00,Completed,School fee,,,0,none
TX-000263,cbe,FTZOOH3YRGHW,9100.0,ETB,Henok Petros,W***9743,Sisay Eshetu,V***1225,2026-03-05T08:42:30+03:00,Successful,Savings deposit,02412095,,0,none
TX-002273,telebirr,CECL0315EV,300.0,ETB,Dagmawit Jembere,251787739786,Kaleb Tessema,251793852527,2026-01-26T08:17:48+03:00,Success,Salary payment,,,0,none
TX-001919,telebirr,CEKR3SX3AI,2100.0,ETB,Tsion Weldemariam,251740768564,Natnael Yimer,251955933488,2025-07-01T14:34:03+03:00,Completed,Utility bill,,,0,none
TX-005280,abyssinia,FTD5KRXGPWRC,3100.0,ETB,Eleni Wolde,6983240026810,Meron Yilma,4410121125787,2026-04-03T04:46:22+03:00,Completed,School fee,61289,,1,fuzzing
TX-001338,telebirr,CEL1T4NB5G,225.24,ETB,Ruth Gebremariam,251738816848,Berhanu Negussie,251930990704,2025-12-11T12:21:00+03:00,Completed,Transfer,,,0,none
TX-001541,telebirr,CECF9TPQMK,8600.0,ETB,Eyob Tesfaye,251909481685,Yared Mekonnen,251987014618,2025-08-12T20:45:10+03:00,Success,Business transaction,,,0,none
TX-000634,cbe,FTPPPCGQ6PE2,9178.24,ETB,Meron Chala,C***9022,Ermias Wolde,V***1678,2025-11-20T14:40:52+03:00,Successful,Online purchase,35322371,,0,none
TX-004507,cbe_birr,2YPKFTVK1K,170.02,ETB,Konjit Jembere,251928459813,Hagos Tadesse,251965556284,2026-01-18T11:18:46+03:00,Success,Insurance premium,,251794532941,0,none
TX-005215,telebirr,CEVU5P4MXB,500.0,ETB,Kebede Regassa,251952339199,Ruth Kiros,251977028748,2026-01-01T22:11:34+03:00,Successful,School fee,,,1,fuzzing
TX-003800,abyssinia,FT9LXRGUSZGM,300.0,ETB,Dewi Fikre,4935681899119,Berhanu Kebede,2884212643572,2025-09-03T13:08:24+03:00,Completed,Investment,96995,,0,none
TX-001749,telebirr,CE8GNEDOHV,493.98,ETB,Kebede Wolde,251786684927,Lemma Habte,251752832402,2025-03-31T23:37:57+03:00,Successful,Salary payment,,,0,none
